Temporada,Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado,Goles Local,Goles Visitante,Penaltis Local,Target,Penaltis Visitante,Arbitro,Amarillas Local,Amarillas Visitante,Rojas Local,Rojas Visitante,Minutos Goles L,Goleadores L,Minutos Goles V,Goleadores V,PTOS L,PTOS V,POSC L,POSC V,FORMA L,FORMA V,Pr PTOS L,Pr PTOS V,Pr G AF L,Pr G AF V,Pr G EC L,Pr G EC  V,Pr TA L,Pr TA V,Pr TR L,Pr TR V,Pr TA ARB,Pr TR ARB
17,28/08/2016,2,AthleticClub,Barcelona,0-1,0,1,0,V,0,Mateu Lahoz,5,4,0,0,[],[],"[""21'""]",['Rakitić '],0,3,15,3,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
17,28/08/2016,2,Alavés,SportingdeGijón,0-0,0,0,0,E,0,Munuera Montero,1,1,0,0,[],[],[],[],1,3,9,5,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,1.0
17,28/08/2016,2,LasPalmas,Granada,5-1,5,1,0,L,0,Ocón Arraiz,5,1,0,0,"[""22'"", ""51'"", ""68'"", ""72'"", ""85'""]","['El Zhar ', 'Boateng ', 'El Zhar ', 'Momo ', 'Araujo ']","[""44'""]",['Boga '],3,1,7,12,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
17,27/08/2016,2,Leganés,AtléticodeMadrid,0-0,0,0,0,E,0,Sánchez Martínez,3,1,0,0,[],[],[],[],3,1,6,11,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17,27/08/2016,2,Osasuna,RealSociedad,0-2,0,2,0,V,0,Álvarez Izquierdo,2,1,0,0,[],[],"[""44'"", ""80'""]","['Juanmi ', 'Propia Puerta']",1,0,8,17,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
17,27/08/2016,2,Eibar,Valencia,1-0,1,0,0,L,0,Hernández Hernández,2,2,0,0,"[""61'""]",['Pedro León '],[],[],0,0,18,14,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
17,26/08/2016,2,Espanyol,Málaga,2-2,2,2,0,E,0,Gil Manzano,2,4,0,0,"[""28'"", ""61'""]","['Gerard Moreno ', 'Gerard Moreno ']","[""67'"", ""89'""]","['Llorente ', 'Charles ']",0,1,19,10,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
17,26/08/2016,2,Betis,DeportivodeLaCoruña,0-0,0,0,0,E,0,Clos Gómez,0,2,0,0,[],[],[],[],0,3,20,2,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0
17,27/08/2016,2,RealMadrid,CeltadeVigo,2-1,2,1,0,L,0,De Burgos Bengoetxea,0,2,0,0,"[""60'"", ""81'""]","['Morata ', 'Kroos ']","[""67'""]",['Orellana '],3,0,1,16,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
17,11/09/2016,3,SportingdeGijón,Leganés,2-1,2,1,1,L,0,Bikandi Garrido,0,2,0,0,"[""16'"", ""42'""]","['Nacho Cases ', 'op ']","[""58'""]",['Diego Rico '],4,4,6,7,,,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.5,4.0,0.0
17,11/09/2016,3,DeportivodeLaCoruña,AthleticClub,0-1,0,1,0,V,0,Estrada Fernández,2,3,0,0,[],[],"[""41'""]",['Raúl García '],4,0,4,19,,,1.0,0.0,2.0,1.0,1.0,2.0,2.5,4.0,0.0,0.0,5.0,0.0
17,11/09/2016,3,Granada,Eibar,1-2,1,2,0,V,0,Trujillo Suárez,2,0,0,1,"[""75'""]",['Kravets '],"[""42'"", ""89'""]","['Pedro León ', 'Sergi Enrich ']",1,3,14,8,,,0.333,0.0,1.0,1.0,1.0,2.0,1.5,2.5,0.0,0.0,0.0,0.0
17,11/09/2016,3,Valencia,Betis,2-3,2,3,0,V,0,González González,2,4,1,0,"[""74'"", ""77'""]","['Rodrigo ', 'Garay ']","[""37'"", ""53'"", ""89'""]","['Rubén Castro ', 'Joaquín ', 'Rubén Castro ']",0,1,18,17,,,0.0,0.0,2.0,2.0,4.0,6.0,2.0,1.5,0.0,0.0,4.0,0.0
17,10/09/2016,3,Barcelona,Alavés,1-2,1,2,0,V,0,Melero López,1,1,0,0,"[""47'""]",['Mathieu '],"[""39'"", ""64'""]","['Deyverson ', 'Ibai Gómez ']",6,2,2,13,,,1.0,0.333,6.0,1.0,2.0,1.0,2.5,2.5,0.0,0.0,6.0,0.0
17,10/09/2016,3,CeltadeVigo,AtléticodeMadrid,0-4,0,4,0,V,0,Jaime Latre,1,2,0,0,[],[],"[""52'"", ""72'"", ""80'"", ""88'""]","['Koke ', 'Griezmann ', 'Griezmann ', 'Correa ']",0,2,20,11,,,0.0,0.333,0.0,0.0,1.0,0.0,3.0,0.5,0.0,0.0,5.0,0.0
17,10/09/2016,3,Málaga,Villarreal,0-2,0,2,0,V,0,Undiano Mallenco,2,1,0,0,[],[],"[""33'"", ""43'""]","['Jaume Costa ', 'Sansone ']",2,2,12,10,,,0.333,0.333,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0
17,10/09/2016,3,RealMadrid,Osasuna,5-2,5,2,0,L,0,Fernández Borbalán,2,4,0,0,"[""6'"", ""40'"", ""44'"", ""56'"", ""62'""]","['Cristiano Ronaldo ', 'Danilo ', 'Sergio Ramos ', 'Pepe ', 'Modrić ']","[""64'"", ""78'""]","['Oriol Riera ', 'David García ']",6,1,1,15,,,1.0,0.333,2.0,1.0,1.0,1.0,1.5,2.5,0.0,0.0,0.0,0.0
17,09/09/2016,3,RealSociedad,Espanyol,1-1,1,1,0,E,0,Iglesias Villanueva,2,4,0,0,"[""77'""]",['Willian José '],"[""61'""]",['Piatti '],3,1,9,16,,,0.0,0.0,0.0,4.0,3.0,6.0,1.5,2.0,0.0,0.0,4.0,0.0
17,10/09/2016,3,Sevilla,LasPalmas,2-1,2,1,1,L,0,Martínez Munuera,2,6,0,0,"[""88'"", ""89'""]","['Sarabia ', 'Carlos Fernández ']","[""16'""]",['Tana '],4,6,5,3,,,1.0,1.0,6.0,4.0,4.0,2.0,2.5,3.5,0.0,0.0,5.0,0.0
17,19/09/2016,4,Alavés,DeportivodeLaCoruña,0-0,0,0,0,E,0,Martínez Munuera,3,4,0,0,[],[],[],[],5,4,8,12,,,0.333,0.333,0.0,0.0,0.0,0.0,2.0,2.333,0.0,0.0,6.5,0.0
17,18/09/2016,4,Espanyol,RealMadrid,0-2,0,2,0,V,0,Hernández Hernández,4,2,0,0,[],[],"[""44'"", ""71'""]","['James Rodríguez ', 'Benzema ']",2,9,16,1,,,0.333,1.0,2.0,3.0,2.0,0.0,2.667,1.667,0.0,0.0,4.0,0.0
17,18/09/2016,4,Villarreal,RealSociedad,2-1,2,1,0,L,0,Clos Gómez,2,5,0,0,"[""22'"", ""25'""]","['Sansone ', 'Sansone ']","[""35'""]",['Yuri '],5,4,7,10,,,0.333,1.0,0.0,2.0,0.0,0.0,1.667,1.667,0.0,0.0,4.0,0.0
17,18/09/2016,4,AthleticClub,Valencia,2-1,2,1,0,L,0,Gil Manzano,4,4,0,0,"[""24'"", ""41'""]","['Aduriz ', 'Aduriz ']","[""2'""]",['Medrán '],3,0,14,19,,,0.0,0.0,0.0,0.0,1.0,1.0,3.667,2.0,0.0,0.333,6.0,0.0
17,18/09/2016,4,Osasuna,CeltadeVigo,0-0,0,0,0,E,0,Trujillo Suárez,4,1,0,0,[],[],[],[],1,0,18,20,,,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.333,0.0,0.0,2.0,1.0
17,17/09/2016,4,LasPalmas,Málaga,1-0,1,0,1,L,0,Sánchez Martínez,3,1,0,0,"[""9'""]",['Momo '],[],[],6,2,4,15,,,1.0,0.333,5.0,2.0,1.0,2.0,4.333,2.667,0.0,0.0,4.0,0.0
17,17/09/2016,4,AtléticodeMadrid,SportingdeGijón,5-0,5,0,1,L,0,Ocón Arraiz,0,2,0,0,"[""1'"", ""4'"", ""30'"", ""71'"", ""89'""]","['Griezmann ', 'Gameiro ', 'Griezmann ', 'Fernando Torres ', 'Fernando Torres ']",[],[],5,7,9,3,,,0.333,0.333,1.0,0.0,1.0,0.0,1.0,1.333,0.0,0.0,6.0,0.0
17,17/09/2016,4,Leganés,Barcelona,1-5,1,5,0,V,1,De Burgos Bengoetxea,4,2,0,0,"[""80'""]",['Gabriel '],"[""14'"", ""30'"", ""43'"", ""54'"", ""63'""]","['Messi ', 'Luis Suárez ', 'Neymar ', 'Messi ', 'Rafinha ']",4,6,11,5,,,0.333,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.333,0.0,2.0,0.0
17,16/09/2016,4,Betis,Granada,2-2,2,2,0,E,0,Del Cerro Grande,6,5,0,0,"[""36'"", ""61'""]","['lex Alegría ', 'lex Alegría ']","[""13'"", ""33'""]","['Carcela ', 'Bueno ']",4,1,13,17,,,0.333,0.0,0.0,1.0,0.0,5.0,2.333,1.667,0.0,0.0,4.0,0.0
17,17/09/2016,4,Eibar,Sevilla,1-1,1,1,0,E,0,Álvarez Izquierdo,1,1,2,0,"[""63'""]",['Pedro León '],"[""26'""]",['Vietto '],6,7,6,2,,,1.0,0.333,1.0,0.0,0.0,0.0,1.667,2.333,0.333,0.0,3.0,0.0
17,21/09/2016,5,Barcelona,AtléticodeMadrid,1-1,1,1,0,E,0,Fernández Borbalán,2,4,0,0,"[""40'""]",['Rakitić '],"[""60'""]",['Correa '],9,8,3,5,,,0.5,0.667,3.5,2.0,2.0,0.0,2.0,0.75,0.0,0.0,6.0,0.0
17,22/09/2016,5,Valencia,Alavés,2-1,2,1,1,L,0,Jaime Latre,2,4,0,0,"[""28'"", ""87'""]","['Propia Puerta', 'Parejo ']","[""44'""]",['Toquero '],0,6,20,9,,,0.0,0.667,2.0,1.5,3.5,1.0,2.5,2.25,0.25,0.0,4.0,0.0
17,22/09/2016,5,Osasuna,Espanyol,1-2,1,2,0,V,0,Bikandi Garrido,2,1,0,0,"[""67'""]",['Sergio León '],"[""41'"", ""71'""]","['Leo Baptistão ', 'Gerard Moreno ']",2,2,18,16,,,0.167,0.167,0.0,2.5,1.0,3.5,3.25,3.0,0.0,0.0,3.0,0.0
17,21/09/2016,5,Granada,AthleticClub,1-2,1,2,0,V,0,Martínez Munuera,1,0,0,0,"[""43'""]",['Carcela '],"[""15'"", ""76'""]","['Raúl García ', 'Laporte ']",2,6,17,10,,,0.167,0.5,1.0,1.0,1.5,1.0,2.5,3.75,0.0,0.0,6.667,0.0
17,22/09/2016,5,DeportivodeLaCoruña,Leganés,1-2,1,2,0,V,0,Undiano Mallenco,0,3,0,0,"[""30'""]",['Borges '],"[""54'"", ""61'""]","['Luciano ', 'Gabriel ']",5,4,12,13,,,0.5,0.5,1.0,1.0,1.0,1.0,2.75,2.5,0.0,0.25,3.5,0.0
17,21/09/2016,5,RealMadrid,Villarreal,1-1,1,1,0,E,1,González González,4,1,0,0,"[""47'""]",['Sergio Ramos '],"[""44'""]",['Bruno Soriano '],12,8,1,4,,,1.0,0.667,3.5,1.5,1.5,0.5,1.75,1.75,0.0,0.0,5.0,0.5
17,21/09/2016,5,CeltadeVigo,SportingdeGijón,2-1,2,1,1,L,1,Melero López,2,3,0,0,"[""65'"", ""86'""]","['Hugo Mallo ', 'Iago Aspas ']","[""79'""]",['op '],1,7,19,7,,,0.0,0.167,0.0,0.0,2.5,2.5,2.0,1.5,0.0,0.0,4.0,0.0
17,21/09/2016,5,RealSociedad,LasPalmas,4-1,4,1,2,L,0,Munuera Montero,1,2,0,1,"[""1'"", ""21'"", ""35'"", ""52'""]","['Willian José ', 'Carlos Vela ', 'Zurutuza ', 'Willian José ']","[""55'""]",['Tana '],4,9,14,2,,,0.167,0.5,0.5,2.5,2.0,2.0,2.5,4.0,0.0,0.0,3.5,0.5
17,20/09/2016,5,Sevilla,Betis,1-0,1,0,0,L,0,Estrada Fernández,5,4,0,0,"[""51'""]",['Mercado '],[],[],8,5,6,11,,,1.0,0.5,4.0,2.5,2.5,4.0,2.0,3.25,0.0,0.0,5.0,0.0
17,20/09/2016,5,Málaga,Eibar,2-1,2,1,0,L,0,Iglesias Villanueva,2,4,0,0,"[""44'"", ""75'""]","['Sandro ', 'Nesyri ']","[""41'""]",['Nano Mesa '],2,7,15,8,,,0.167,0.5,0.5,1.5,1.5,1.5,2.25,1.5,0.0,0.75,5.0,0.0
17,26/09/2016,6,Alavés,Granada,3-1,3,1,0,L,0,González González,3,3,0,0,"[""52'"", ""66'"", ""93'""]","['dgar Méndez ', 'Camarasa ', 'Deyverson ']","[""78'""]",['Kravets '],6,2,12,19,6.0,2.0,0.333,0.167,0.0,1.5,0.0,3.5,2.6,2.2,0.0,0.0,5.0,0.333
17,25/09/2016,6,Espanyol,CeltadeVigo,0-2,0,2,0,V,0,Undiano Mallenco,2,3,0,0,[],[],"[""87'"", ""89'""]","['Rossi ', 'Pione Sisto ']",5,4,14,17,5.0,4.0,0.167,0.167,1.0,0.5,2.0,1.0,2.6,2.0,0.0,0.0,3.333,0.0
17,25/09/2016,6,Villarreal,Osasuna,3-1,3,1,1,L,1,Ocón Arraiz,0,2,0,0,"[""4'"", ""24'"", ""39'""]","['Pato ', 'Bruno Soriano ', 'Sansone ']","[""44'""]",['Roberto Torres '],9,2,4,20,9.0,2.0,0.667,0.167,1.0,1.5,0.5,3.0,1.6,3.0,0.0,0.0,4.0,0.0
17,25/09/2016,6,AtléticodeMadrid,DeportivodeLaCoruña,1-0,1,0,0,L,0,Gil Manzano,1,4,0,0,"[""70'""]",['Griezmann '],[],[],9,5,5,16,9.0,5.0,0.667,0.333,3.0,0.0,0.5,0.0,1.4,2.2,0.0,0.0,7.0,0.0
17,25/09/2016,6,Leganés,Valencia,1-2,1,2,0,V,0,Fernández Borbalán,4,4,0,0,"[""21'""]",['Szymanowski '],"[""33'"", ""52'""]","['Nani ', 'Mario Suárez ']",7,3,10,18,7.0,3.0,0.167,0.0,0.5,0.5,2.5,1.5,2.6,2.4,0.2,0.2,6.0,0.0
17,24/09/2016,6,LasPalmas,RealMadrid,2-2,2,2,0,E,0,Estrada Fernández,3,2,0,0,"[""37'"", ""84'""]","['Tana ', 'Araujo ']","[""32'"", ""66'""]","['Asensio ', 'Benzema ']",9,13,7,1,9.0,13.0,1.0,1.0,3.0,2.5,0.5,0.0,3.6,2.2,0.2,0.0,6.333,0.0
17,24/09/2016,6,AthleticClub,Sevilla,3-1,3,1,1,L,0,Hernández Hernández,2,2,0,1,"[""27'"", ""65'"", ""89'""]","['San José ', 'Balenziaga ', 'Aduriz ']","[""55'""]",['Nasri '],9,11,6,2,9.0,11.0,0.5,0.333,1.0,0.5,1.0,0.5,3.0,2.6,0.0,0.0,5.0,0.0
17,24/09/2016,6,SportingdeGijón,Barcelona,0-5,0,5,0,V,0,Del Cerro Grande,3,0,0,0,[],[],"[""29'"", ""32'"", ""81'"", ""85'"", ""87'""]","['Luis Suárez ', 'Rafinha ', 'Neymar ', 'Arda Turan ', 'Neymar ']",7,10,8,3,7.0,10.0,1.0,1.0,2.0,3.0,1.0,0.5,1.8,2.0,0.0,0.0,7.5,0.0
17,24/09/2016,6,Eibar,RealSociedad,2-0,2,0,0,L,0,Sánchez Martínez,4,2,0,1,"[""57'"", ""66'""]","['Propia Puerta', 'Bebé ']",[],[],7,7,9,11,7.0,7.0,0.667,0.5,1.0,1.5,0.5,1.0,2.0,2.2,0.6,0.0,4.0,0.0
17,23/09/2016,6,Betis,Málaga,1-0,1,0,0,L,0,Álvarez Izquierdo,4,6,0,0,"[""24'""]",['Joaquín '],[],[],5,5,15,13,5.0,5.0,0.333,0.167,1.0,1.0,1.0,1.5,3.4,2.2,0.0,0.0,2.5,1.0
17,02/10/2016,7,Málaga,AthleticClub,2-1,2,1,0,L,0,Del Cerro Grande,9,3,0,1,"[""81'"", ""83'""]","['Propia Puerta', 'Duda ']","[""3'""]",['Aduriz '],5,12,16,5,4.0,12.0,0.444,0.667,1.0,1.333,1.333,1.0,2.833,2.833,0.0,0.0,6.0,0.0
17,02/10/2016,7,Espanyol,Villarreal,0-0,0,0,0,E,0,Munuera Montero,2,2,0,0,[],[],[],[],5,12,17,3,5.0,11.0,0.111,0.556,0.667,1.333,2.0,0.667,2.5,1.333,0.0,0.0,3.333,0.667
17,02/10/2016,7,RealMadrid,Eibar,1-1,1,1,0,E,0,Martínez Munuera,4,5,0,0,"[""17'""]",['Bale '],"[""5'""]",['Fran Rico '],14,10,1,8,11.0,10.0,0.778,0.333,2.667,1.333,1.333,1.667,2.167,2.333,0.0,0.5,5.25,0.0
17,02/10/2016,7,Valencia,AtléticodeMadrid,0-2,0,2,0,V,0,Clos Gómez,1,3,0,0,[],[],"[""62'"", ""89'""]","['Griezmann ', 'Gameiro ']",6,12,15,4,6.0,11.0,0.333,0.556,2.0,1.667,2.667,0.333,2.667,1.333,0.167,0.0,5.0,0.0
17,02/10/2016,7,CeltadeVigo,Barcelona,4-3,4,3,0,L,1,Bikandi Garrido,1,3,0,0,"[""22'"", ""31'"", ""33'"", ""76'""]","['Pione Sisto ', 'Iago Aspas ', 'Propia Puerta', 'Pablo Hernández ']","[""57'"", ""63'"", ""86'""]","['Piqué ', 'Neymar ', 'Piqué ']",7,13,11,2,7.0,10.0,0.333,1.0,0.667,3.667,2.0,0.333,2.167,1.667,0.0,0.0,3.0,0.0
17,01/10/2016,7,Osasuna,LasPalmas,2-2,2,2,1,E,0,Iglesias Villanueva,3,4,0,0,"[""6'"", ""44'""]","['Roberto Torres ', 'Sergio León ']","[""56'"", ""89'""]","['Vicente Gómez ', 'David García ']",2,10,20,7,1.0,7.0,0.111,0.333,0.333,2.0,1.333,2.667,2.833,3.5,0.0,0.167,5.333,0.0
17,01/10/2016,7,Sevilla,Alavés,2-1,2,1,0,L,0,Mateu Lahoz,2,6,0,0,"[""73'"", ""87'""]","['Ben Yedder ', 'Ben Yedder ']","[""82'""]",['Laguardia '],11,9,6,9,8.0,8.0,1.0,0.444,3.0,1.333,1.667,1.333,2.5,2.667,0.167,0.0,9.0,0.0
17,01/10/2016,7,Granada,Leganés,0-1,0,1,0,V,0,Jaime Latre,1,0,0,0,[],[],"[""75'""]",['Szymanowski '],2,7,19,13,1.0,4.0,0.111,0.667,1.0,1.333,1.667,1.0,2.333,2.833,0.0,0.167,4.667,0.0
17,30/09/2016,7,RealSociedad,Betis,1-0,1,0,0,L,0,Trujillo Suárez,2,3,0,0,"[""63'""]",['Carlos Vela '],[],[],7,8,12,10,7.0,8.0,0.444,0.333,1.667,1.667,1.667,3.0,2.167,3.5,0.167,0.0,3.5,0.5
17,01/10/2016,7,DeportivodeLaCoruña,SportingdeGijón,2-1,2,1,0,L,0,De Burgos Bengoetxea,0,4,0,0,"[""34'"", ""89'""]","['Borges ', 'Babel ']","[""65'""]",['Sergio '],5,7,18,14,2.0,4.0,0.333,0.111,1.0,0.333,1.333,2.333,2.5,2.0,0.0,0.0,4.0,0.0
17,16/10/2016,8,Villarreal,CeltadeVigo,5-0,5,0,0,L,0,Estrada Fernández,1,6,0,0,"[""8'"", ""11'"", ""37'"", ""48'"", ""89'""]","['Soriano ', 'Soriano ', 'Bakambu ', 'Propia Puerta', 'Manu Trigueros ']",[],[],13,10,5,11,11.0,10.0,0.778,0.444,1.667,1.0,0.667,0.667,1.429,2.0,0.0,0.0,6.0,0.0
17,16/10/2016,8,SportingdeGijón,Valencia,1-2,1,2,0,V,0,Munuera Montero,5,1,0,0,"[""40'""]",['Carlos Castro '],"[""6'"", ""64'""]","['Mario Suárez ', 'Mario Suárez ']",7,6,16,17,3.0,6.0,0.667,0.333,1.333,1.0,2.333,1.333,2.286,2.429,0.0,0.143,3.5,0.5
17,16/10/2016,8,AthleticClub,RealSociedad,3-2,3,2,0,L,0,González González,3,3,0,0,"[""50'"", ""59'"", ""71'""]","['Muniain ', 'Aduriz ', 'Williams ']","[""16'"", ""82'""]","['Zurutuza ', 'Iñigo Martínez ']",12,10,6,10,12.0,7.0,0.667,0.333,1.667,1.0,1.0,1.333,2.857,2.143,0.143,0.143,5.25,0.25
17,16/10/2016,8,Alavés,Málaga,1-1,1,1,0,E,0,Hernández Hernández,3,5,1,0,"[""9'""]",['Deyverson '],"[""85'""]",['Rosales '],9,8,12,14,7.0,6.0,0.556,0.111,1.0,0.667,0.333,1.333,3.143,3.714,0.0,0.0,4.667,0.333
17,17/10/2016,8,Eibar,Osasuna,2-3,2,3,0,V,0,Melero López,1,2,0,0,"[""1'"", ""45'""]","['Escalante ', 'Sergi Enrich ']","[""29'"", ""32'"", ""58'""]","['Sergio León ', 'Sergio León ', 'Roberto Torres ']",11,3,8,19,8.0,2.0,0.778,0.111,1.333,1.333,0.333,3.0,2.714,2.857,0.429,0.0,4.333,0.0
17,15/10/2016,8,AtléticodeMadrid,Granada,7-1,7,1,0,L,0,De Burgos Bengoetxea,1,1,0,0,"[""34'"", ""44'"", ""60'"", ""63'"", ""81'"", ""84'"", ""87'""]","['Carrasco ', 'Carrasco ', 'Carrasco ', 'Gaitán ', 'Gaitán ', 'Correa ', 'Tiago ']","[""17'""]",['Cuenca '],15,2,2,20,13.0,1.0,0.778,0.111,2.333,1.333,0.333,3.333,1.571,2.143,0.0,0.0,4.0,0.0
17,15/10/2016,8,Barcelona,DeportivodeLaCoruña,4-0,4,0,0,L,0,Sánchez Martínez,1,2,0,1,"[""20'"", ""35'"", ""42'"", ""57'""]","['Rafinha ', 'Rafinha ', 'Luis Suárez ', 'Messi ']",[],[],13,8,4,15,7.0,4.0,0.444,0.222,2.667,0.0,1.667,0.333,1.857,2.143,0.0,0.0,4.667,0.333
17,15/10/2016,8,Leganés,Sevilla,2-3,2,3,0,V,0,Ocón Arraiz,2,5,0,0,"[""66'"", ""68'""]","['Timor ', 'Szymanowski ']","[""24'"", ""57'"", ""84'""]","['Vázquez ', 'Nasri ', 'Sarabia ']",10,14,9,3,6.0,10.0,0.111,0.222,0.667,0.667,2.333,1.333,2.429,2.429,0.143,0.143,3.333,0.0
17,14/10/2016,8,LasPalmas,Espanyol,0-0,0,0,0,E,0,Fernández Borbalán,2,3,0,0,[],[],[],[],11,6,7,18,5.0,5.0,0.778,0.444,2.667,2.333,1.0,2.667,3.571,2.429,0.143,0.0,6.667,0.0
17,15/10/2016,8,Betis,RealMadrid,1-6,1,6,0,V,0,Gil Manzano,4,1,0,0,"[""55'""]",['Cejudo '],"[""3'"", ""32'"", ""39'"", ""44'"", ""62'"", ""78'""]","['Varane ', 'Benzema ', 'Marcelo ', 'Isco ', 'Isco ', 'Cristiano Ronaldo ']",8,15,13,1,7.0,9.0,0.556,0.778,1.0,2.333,0.667,0.667,3.429,2.429,0.0,0.0,6.333,0.0
