Temporada,Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado,Goles Local,Goles Visitante,Penaltis Local,Target,Penaltis Visitante,Arbitro,Amarillas Local,Amarillas Visitante,Rojas Local,Rojas Visitante,Minutos Goles L,Goleadores L,Minutos Goles V,Goleadores V,PTOS L,PTOS V,POSC L,POSC V,FORMA L,FORMA V,Pr PTOS L,Pr PTOS V,Pr G AF L,Pr G AF V,Pr G EC L,Pr G EC  V,Pr TA L,Pr TA V,Pr TR L,Pr TR V,Pr TA ARB,Pr TR ARB
7,10/09/2006,2,Zaragoza,Espanyol,3-0,3,0,0,L,0,Rubinos Pérez,4,5,1,0,"[""36'"", ""80'"", ""82'""]","['Aimar ', 'Diego Milito ', 'scar González ']",[],[],0,0,15,19,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0
7,10/09/2006,2,Villarreal,RecreativodeHuelva,0-1,0,1,0,V,0,Turienzo Álvarez,1,1,0,0,[],[],"[""81'""]",['Cazorla '],1,1,12,9,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
7,10/09/2006,2,GimnàsticdeTarragona,CeltadeVigo,1-2,1,2,1,V,0,Ramírez Domínguez,0,4,0,0,"[""66'""]",['Portillo '],"[""48'"", ""73'""]","['Baiano ', 'Nenê ']",3,0,7,16,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
7,10/09/2006,2,RealSociedad,Sevilla,1-3,1,3,0,V,0,Teixeira Vitienes,4,3,0,0,"[""90'""]",['Díaz de '],"[""6'"", ""74'"", ""88'""]","['Renato ', 'Kanouté ', 'Dragutinović ']",1,3,13,6,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
7,10/09/2006,2,Mallorca,DeportivodeLaCoruña,0-0,0,0,0,E,0,Megía Dávila,0,3,0,0,[],[],[],[],1,3,8,2,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
7,10/09/2006,2,Betis,AthleticClub,3-0,3,0,0,L,0,González Vázquez,1,3,0,0,"[""18'"", ""38'"", ""82'""]","['Juanito ', 'Edú ', 'Capi ']",[],[],0,1,14,11,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
7,10/09/2006,2,Getafe,RacingdeSantander,1-0,1,0,0,L,0,Álvarez Izquierdo,0,4,0,0,"[""59'""]",['Güiza '],[],[],3,0,5,17,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
7,09/09/2006,2,Barcelona,Osasuna,3-0,3,0,0,L,0,Rodríguez Santiago,0,1,0,0,"[""1'"", ""26'"", ""36'""]","['o ', 'o ', 'Messi ']",[],[],3,0,4,18,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
7,09/09/2006,2,AtléticodeMadrid,Valencia,0-1,0,1,0,V,0,Medina Cantalejo,2,3,1,1,[],[],"[""6'""]",['Villa '],3,3,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
7,10/09/2006,2,Levante,RealMadrid,1-4,1,4,0,V,0,Daudén Ibáñez,5,1,1,0,"[""35'""]",['Ettien '],"[""15'"", ""26'"", ""56'"", ""92'""]","['Van Nistelrooy ', 'Cassano ', 'Van Nistelrooy ', 'Van Nistelrooy ']",0,1,20,10,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
7,17/09/2006,3,RealMadrid,RealSociedad,2-0,2,0,0,L,0,Muñiz Fernández,1,3,0,1,"[""69'"", ""92'""]","['Reyes ', 'Beckham ']",[],[],4,1,6,15,,,0.333,0.333,0.0,1.0,0.0,1.0,1.5,4.0,0.0,0.0,6.0,0.0
7,17/09/2006,3,Zaragoza,Mallorca,2-0,2,0,0,L,0,Pérez Lima,4,2,0,1,"[""57'"", ""78'""]","['Ewerthon ', 'Sergio García ']",[],[],3,2,12,13,,,1.0,0.333,3.0,1.0,0.0,1.0,4.5,1.0,1.0,0.0,10.0,0.0
7,17/09/2006,3,Valencia,Getafe,2-0,2,0,1,L,0,Pino Zamorano,3,4,0,0,"[""44'"", ""65'""]","['Morientes ', 'Vicente ']",[],[],6,6,1,3,,,1.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,0.5,0.0,5.0,0.0
7,17/09/2006,3,Sevilla,Betis,3-2,3,2,0,L,0,Mejuto González,2,3,0,0,"[""25'"", ""58'"", ""86'""]","['Kanouté ', 'Kanouté ', 'Renato ']","[""41'"", ""53'""]","['Sóbis ', 'Sóbis ']",6,3,4,8,,,1.0,0.0,4.0,1.0,0.0,2.0,2.5,2.0,0.0,0.0,0.0,0.0
7,17/09/2006,3,RacingdeSantander,Barcelona,0-3,0,3,0,V,1,Velasco Carballo,5,3,1,0,[],[],"[""17'"", ""83'"", ""90'""]","['o ', 'Giuly ', 'Ronaldinho ']",0,6,17,2,,,0.0,1.0,0.0,3.0,1.0,2.0,3.5,1.0,0.0,0.0,0.0,0.0
7,17/09/2006,3,AthleticClub,AtléticodeMadrid,1-4,1,4,0,V,1,Pérez Burrull,2,2,0,0,"[""85'""]",['Javi Martínez '],"[""18'"", ""36'"", ""64'"", ""94'""]","['Maxi Rodríguez ', 'Petrov ', 'Agüero ', 'Galletti ']",1,3,14,9,,,0.333,1.0,1.0,1.0,1.0,0.0,2.5,3.0,0.0,1.0,9.0,1.0
7,17/09/2006,3,RecreativodeHuelva,Levante,0-1,0,1,0,V,0,Clos Gómez,0,4,0,0,[],[],"[""85'""]",['Alexis Suárez '],4,0,5,20,,,0.333,0.0,1.0,0.0,1.0,4.0,2.0,5.0,0.0,0.5,8.0,0.0
7,17/09/2006,3,Espanyol,CeltadeVigo,2-1,2,1,0,L,0,Ayza Gámez,3,2,0,0,"[""48'"", ""54'""]","['Moisés Hurtado ', 'Jônatas ']","[""51'""]",['Canobbio '],0,3,19,11,,,0.0,1.0,0.0,2.0,1.0,1.0,4.5,3.0,0.0,0.0,0.0,0.0
7,16/09/2006,3,DeportivodeLaCoruña,Villarreal,2-0,2,0,0,L,0,Undiano Mallenco,1,5,0,0,"[""3'"", ""66'""]","['Capdevila ', 'Capdevila ']",[],[],4,1,7,16,,,1.0,0.333,3.0,0.0,2.0,0.0,3.5,2.0,0.0,0.0,6.0,0.0
7,17/09/2006,3,Osasuna,GimnàsticdeTarragona,2-0,2,0,0,L,0,Lizondo Cortés,1,2,0,0,"[""1'"", ""89'""]","['Webó ', 'Milošević ']",[],[],0,3,18,10,,,0.0,1.0,0.0,1.0,2.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0
7,24/09/2006,4,Villarreal,Zaragoza,3-2,3,2,1,L,0,Pérez Lasa,2,6,0,0,"[""48'"", ""59'"", ""78'""]","['Cani ', 'Forlán ', 'Riquelme ']","[""22'"", ""90'""]","['Aimar ', 'Piqué ']",1,6,19,6,,,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.333,0.0,0.667,4.0,0.0
7,24/09/2006,4,GimnàsticdeTarragona,RacingdeSantander,2-2,2,2,0,E,0,Delgado Ferreiro,2,4,0,0,"[""36'"", ""65'""]","['David Cuéllar ', 'Portillo ']","[""47'"", ""90'""]","['igić ', 'igić ']",3,0,13,20,,,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,0.333,7.0,0.0
7,24/09/2006,4,RealSociedad,RecreativodeHuelva,2-3,2,3,1,V,0,Álvarez Izquierdo,1,1,0,0,"[""63'"", ""76'""]","['Gari Uranga ', 'lvaro Novo ']","[""38'"", ""48'"", ""90'""]","['Calle ', 'Calle ', 'Pongolle ']",1,4,18,9,,,0.0,1.0,1.0,1.0,3.0,0.0,3.667,1.333,0.333,0.0,4.0,0.0
7,24/09/2006,4,Mallorca,Espanyol,1-0,1,0,0,L,0,Turienzo Álvarez,1,7,0,0,"[""76'""]",['Maxi López '],[],[],2,3,16,10,,,0.333,0.0,0.0,0.0,0.0,3.0,1.333,4.0,0.333,0.0,2.0,0.0
7,24/09/2006,4,Levante,DeportivodeLaCoruña,2-0,2,0,0,L,0,Rodríguez Santiago,1,3,1,1,"[""17'"", ""74'""]","['Kapo ', 'Kapo ']",[],[],3,7,15,5,,,0.0,0.333,1.0,0.0,4.0,0.0,4.667,2.667,0.333,0.0,1.0,0.0
7,24/09/2006,4,Getafe,AthleticClub,0-0,0,0,0,E,0,Ramírez Domínguez,2,6,0,1,[],[],[],[],6,1,7,17,,,1.0,0.0,1.0,0.0,0.0,3.0,3.333,2.333,0.0,0.0,4.0,0.0
7,24/09/2006,4,Barcelona,Valencia,1-1,1,1,0,E,0,Daudén Ibáñez,1,3,0,0,"[""48'""]",['Iniesta '],"[""16'""]",['Villa '],9,9,3,1,,,1.0,1.0,3.0,1.0,0.0,0.0,1.667,3.0,0.0,0.333,6.0,1.0
7,24/09/2006,4,AtléticodeMadrid,Sevilla,2-1,2,1,0,L,0,González Vázquez,6,7,0,0,"[""84'"", ""87'""]","['Maxi Rodríguez ', 'Maxi Rodríguez ']","[""40'""]",['Renato '],6,9,8,2,,,0.0,1.0,0.0,3.0,1.0,1.0,2.667,2.333,0.667,0.0,4.0,0.0
7,23/09/2006,4,Betis,RealMadrid,0-1,0,1,0,V,0,Iturralde González,1,7,1,0,[],[],"[""6'""]",['Diarra '],3,7,14,4,,,1.0,1.0,3.0,4.0,0.0,1.0,2.333,1.333,0.0,0.0,7.0,1.0
7,24/09/2006,4,CeltadeVigo,Osasuna,0-2,0,2,0,V,0,Megía Dávila,3,4,1,0,[],[],"[""34'"", ""90'""]","['Valdo ', 'Juanfran ']",3,3,12,11,,,0.0,0.0,2.0,0.0,3.0,3.0,2.667,2.0,0.0,0.0,3.0,0.0
7,01/10/2006,5,RealMadrid,AtléticodeMadrid,1-1,1,1,0,E,0,Undiano Mallenco,4,5,0,0,"[""36'""]",['Raúl '],"[""6'""]",['Mista '],10,9,3,5,,,0.667,1.0,1.0,2.5,0.0,0.5,2.75,3.5,0.0,0.5,6.0,0.0
7,01/10/2006,5,Zaragoza,Levante,2-2,2,2,0,E,0,Teixeira Vitienes,0,2,0,0,"[""59'"", ""78'""]","['Celades ', 'Diego Milito ']","[""21'"", ""43'""]","['Diego Camacho ', 'Kapo ']",6,6,11,9,,,1.0,0.5,2.5,0.5,0.0,2.0,4.75,3.75,0.5,0.5,7.0,0.0
7,01/10/2006,5,Valencia,GimnàsticdeTarragona,4-0,4,0,0,L,0,Velasco Carballo,2,3,0,0,"[""13'"", ""52'"", ""78'"", ""83'""]","['Morientes ', 'Villa ', 'Villa ', 'Angulo ']",[],[],10,4,1,13,,,1.0,0.5,2.0,0.5,0.5,1.0,3.0,2.0,0.25,0.0,8.0,1.0
7,01/10/2006,5,RacingdeSantander,CeltadeVigo,1-1,1,1,0,E,0,Lizondo Cortés,7,2,1,0,"[""24'""]",['igić '],"[""55'""]",['Iriney '],1,3,20,16,,,0.0,0.5,0.0,1.5,2.0,1.5,4.0,2.75,0.25,0.25,3.0,0.0
7,01/10/2006,5,Sevilla,Getafe,1-0,1,0,0,L,0,Ayza Gámez,1,2,0,0,"[""27'""]",['Luís Fabiano '],[],[],9,7,4,7,,,1.0,0.5,3.5,1.0,1.0,1.0,3.5,3.0,0.0,0.0,5.0,0.0
7,01/10/2006,5,RecreativodeHuelva,Betis,2-0,2,0,0,L,0,Pérez Burrull,0,0,0,0,"[""83'"", ""87'""]","['Pongolle ', 'Javi Guerrero ']",[],[],7,3,8,17,,,0.167,0.0,0.5,1.5,1.0,2.5,1.25,2.0,0.0,0.25,6.5,0.5
7,01/10/2006,5,Espanyol,Osasuna,0-0,0,0,0,E,0,Medina Cantalejo,2,2,0,0,[],[],[],[],3,6,15,10,,,0.5,0.5,1.0,1.0,1.0,1.5,4.75,2.5,0.0,0.0,5.0,2.0
7,01/10/2006,5,Mallorca,Villarreal,1-2,1,2,0,V,0,Rubinos Pérez,1,6,0,0,"[""57'""]",['Janković '],"[""20'"", ""24'""]","['Forlán ', 'Forlán ']",5,4,12,14,,,0.667,0.167,0.5,0.0,0.0,1.0,1.25,2.75,0.25,0.0,9.0,1.0
7,01/10/2006,5,DeportivodeLaCoruña,RealSociedad,2-0,2,0,0,L,0,Mejuto González,2,2,0,0,"[""82'"", ""87'""]","['Barragán ', 'Riki ']",[],[],7,1,6,19,,,1.0,0.167,2.5,0.5,1.0,1.5,2.75,3.0,0.25,0.25,5.0,0.0
7,30/09/2006,5,AthleticClub,Barcelona,1-3,1,3,0,V,0,Fernández Borbalán,0,1,1,0,"[""10'""]",['Yeste '],"[""45'"", ""60'"", ""76'""]","['Propia Puerta', 'Guðjohnsen ', 'Saviola ']",2,10,18,2,,,0.167,1.0,1.0,3.0,2.5,1.0,3.25,1.5,0.25,0.0,5.0,0.0
7,15/10/2006,6,Villarreal,Espanyol,0-0,0,0,0,E,0,Pino Zamorano,2,1,0,0,[],[],[],[],7,4,9,15,7.0,4.0,0.5,0.0,1.5,0.0,1.5,2.0,3.4,4.2,0.0,0.0,6.0,0.0
7,15/10/2006,6,GimnàsticdeTarragona,AthleticClub,2-3,2,3,0,V,1,Megía Dávila,1,2,1,0,"[""54'"", ""70'""]","['Propia Puerta', 'Makukula ']","[""10'"", ""28'"", ""49'""]","['Yeste ', 'Iraola ', 'Yeste ']",4,2,14,18,4.0,2.0,0.167,0.167,1.5,0.0,2.0,1.5,2.2,2.6,0.0,0.4,5.0,0.5
7,15/10/2006,6,RealSociedad,Zaragoza,1-3,1,3,1,V,1,Ramírez Domínguez,5,2,0,0,"[""28'""]",['Xabi Prieto '],"[""33'"", ""54'"", ""58'""]","['Diego Milito ', 'Diogo ', 'Diego Milito ']",1,7,20,10,1.0,7.0,0.0,0.0,1.5,2.0,3.0,3.0,2.8,3.8,0.2,0.4,6.0,0.5
7,15/10/2006,6,Osasuna,RacingdeSantander,0-1,0,1,0,V,1,Clos Gómez,4,5,0,0,[],[],"[""52'""]",['Felipe Melo '],7,2,8,19,7.0,2.0,0.5,0.167,1.0,1.0,1.0,1.5,2.4,4.6,0.0,0.4,6.0,0.0
7,15/10/2006,6,Levante,Mallorca,0-1,0,1,0,V,0,Álvarez Izquierdo,4,4,1,0,[],[],"[""21'""]",['Arango '],7,5,11,13,7.0,5.0,0.5,0.167,1.5,0.5,2.0,1.5,3.4,1.2,0.4,0.2,3.0,0.0
7,15/10/2006,6,CeltadeVigo,Valencia,3-2,3,2,0,L,0,Iturralde González,5,5,0,0,"[""44'"", ""51'"", ""55'""]","['Baiano ', 'Iriney ', 'Canobbio ']","[""39'"", ""62'""]","['David Navarro ', 'Morientes ']",4,13,16,1,4.0,13.0,0.0,0.667,1.0,1.0,2.5,0.5,2.6,2.8,0.2,0.2,7.5,1.0
7,15/10/2006,6,Betis,DeportivodeLaCoruña,1-1,1,1,1,E,0,Daudén Ibáñez,4,3,0,0,"[""90'""]",['Robert '],"[""48'""]",['Arizmendi '],3,10,17,6,3.0,10.0,0.5,0.167,1.5,0.0,0.5,1.0,1.6,2.6,0.2,0.2,5.0,0.5
7,15/10/2006,6,Barcelona,Sevilla,3-1,3,1,1,L,0,Muñiz Fernández,1,6,0,0,"[""28'"", ""39'"", ""81'""]","['Ronaldinho ', 'Ronaldinho ', 'Messi ']","[""37'""]",['Kanouté '],13,12,2,3,13.0,12.0,0.667,0.5,2.0,2.0,0.5,1.5,1.4,3.0,0.0,0.0,5.0,0.5
7,14/10/2006,6,Getafe,RealMadrid,1-0,1,0,0,L,0,González Vázquez,2,5,0,0,"[""60'""]",['Alexis '],[],[],7,11,12,4,7.0,11.0,0.667,1.0,0.5,2.5,0.0,0.5,2.8,3.0,0.0,0.0,8.5,0.0
7,14/10/2006,6,AtléticodeMadrid,RecreativodeHuelva,2-1,2,1,1,L,0,Pérez Lima,2,5,0,0,"[""71'"", ""77'""]","['Fernando Torres ', 'Agüero ']","[""62'""]",['Javi Guerrero '],10,10,5,7,10.0,10.0,0.5,1.0,1.0,2.0,1.0,1.0,3.8,1.0,0.4,0.0,8.0,0.5
7,22/10/2006,7,Sevilla,GimnàsticdeTarragona,2-1,2,1,0,L,0,Turienzo Álvarez,3,5,0,0,"[""21'"", ""27'""]","['Kanouté ', 'Kanouté ']","[""67'""]",['David Cuéllar '],12,4,4,18,9.0,1.0,1.0,0.333,2.667,0.333,0.667,2.0,3.5,2.0,0.0,0.167,5.0,0.0
7,22/10/2006,7,RealMadrid,Barcelona,2-0,2,0,0,L,0,Pérez Burrull,4,2,0,0,"[""2'"", ""50'""]","['Raúl ', 'Van Nistelrooy ']",[],[],11,16,5,1,10.0,13.0,0.556,1.0,1.0,3.0,0.333,1.0,3.333,1.333,0.0,0.0,4.333,0.333
7,22/10/2006,7,Mallorca,RealSociedad,0-0,0,0,0,E,0,Ayza Gámez,2,3,0,1,[],[],[],[],8,1,10,20,7.0,0.0,0.444,0.111,0.667,0.333,0.667,1.667,1.667,3.167,0.167,0.167,4.0,0.0
7,22/10/2006,7,RecreativodeHuelva,Getafe,1-2,1,2,0,V,0,Delgado Ferreiro,2,4,0,0,"[""53'""]",['Pongolle '],"[""41'"", ""71'""]","['Pachón ', 'Manu del ']",10,10,7,9,9.0,7.0,0.444,0.333,1.0,0.667,0.667,1.0,1.667,2.667,0.0,0.0,6.5,0.0
7,22/10/2006,7,Valencia,Osasuna,1-0,1,0,0,L,0,Fernández Borbalán,2,3,0,0,"[""15'""]",['Villa '],[],[],13,7,2,14,10.0,7.0,1.0,0.444,2.667,0.667,0.333,1.0,3.167,2.667,0.167,0.0,3.0,0.5
7,22/10/2006,7,AthleticClub,CeltadeVigo,0-1,0,1,0,V,0,Medina Cantalejo,3,2,0,0,[],[],"[""6'""]",['Baiano '],5,7,16,12,4.0,7.0,0.111,0.444,1.0,1.333,2.667,1.333,2.5,3.0,0.333,0.167,4.5,1.0
7,21/10/2006,7,Zaragoza,Betis,2-1,2,1,0,L,0,Rodríguez Santiago,2,2,0,1,"[""12'"", ""30'""]","['Diego Milito ', 'Diego Milito ']","[""52'""]",['Robert '],10,4,8,19,10.0,4.0,0.778,0.0,2.333,1.0,0.667,2.333,3.5,2.0,0.333,0.167,2.5,1.0
7,21/10/2006,7,Villarreal,Levante,1-1,1,1,0,E,0,Velasco Carballo,3,4,0,0,"[""65'""]",['Jonathan Pereira '],"[""47'""]",['Diego Camacho '],8,7,11,13,7.0,7.0,0.444,0.444,1.0,1.0,1.0,2.0,3.167,3.5,0.0,0.5,6.5,0.5
7,21/10/2006,7,DeportivodeLaCoruña,AtléticodeMadrid,1-0,1,0,0,L,0,Pérez Lasa,5,5,0,0,"[""65'""]",['Arizmendi '],[],[],11,13,6,3,8.0,10.0,1.0,0.778,2.333,2.0,0.667,0.667,2.667,3.5,0.167,0.333,6.0,0.0
7,22/10/2006,7,Espanyol,RacingdeSantander,2-2,2,2,1,E,0,Undiano Mallenco,1,4,0,1,"[""45'"", ""90'""]","['Tamudo ', 'Tamudo ']","[""24'"", ""86'""]","['Munitis ', 'Propia Puerta']",5,5,15,17,5.0,5.0,0.444,0.444,0.667,1.0,0.667,1.0,3.667,4.667,0.0,0.333,7.0,0.0
7,29/10/2006,8,Osasuna,AthleticClub,1-1,1,1,0,E,0,Daudén Ibáñez,4,2,0,0,"[""53'""]",['Soldado '],"[""28'""]",['Gabilondo '],7,5,14,17,7.0,4.0,0.333,0.444,0.667,1.0,1.0,1.667,2.714,2.571,0.0,0.286,5.667,0.333
7,29/10/2006,8,Levante,Espanyol,0-0,0,0,0,E,0,Iturralde González,3,3,0,0,[],[],[],[],8,6,13,15,8.0,6.0,0.333,0.111,1.0,0.0,1.667,1.333,3.571,3.286,0.429,0.0,8.333,0.667
7,29/10/2006,8,Getafe,DeportivodeLaCoruña,2-0,2,0,0,L,0,Teixeira Vitienes,0,2,0,0,"[""9'"", ""67'""]","['Manu del ', 'Nacho ']",[],[],13,14,8,5,7.0,10.0,0.778,0.222,0.667,0.333,0.0,1.0,2.857,3.0,0.0,0.143,4.5,0.0
7,29/10/2006,8,CeltadeVigo,Sevilla,1-2,1,2,0,V,0,Álvarez Izquierdo,3,2,0,0,"[""6'""]",['Nenê '],"[""30'"", ""60'""]","['Poulsen ', 'Adriano ']",10,15,10,3,7.0,9.0,0.333,0.333,1.667,1.667,2.333,2.0,2.857,3.429,0.143,0.0,4.667,0.333
7,29/10/2006,8,RealSociedad,Villarreal,0-1,0,1,0,V,0,Clos Gómez,1,1,0,0,[],[],"[""81'""]",['Arruabarrena '],2,9,20,11,1.0,8.0,0.0,0.444,1.333,0.667,3.0,1.0,3.143,3.143,0.286,0.0,7.0,0.0
7,29/10/2006,8,AtléticodeMadrid,Zaragoza,0-1,0,1,0,V,0,Muñiz Fernández,1,4,0,0,[],[],"[""87'""]",['scar González '],13,13,6,7,10.0,10.0,0.667,0.333,1.333,2.333,1.0,2.333,3.714,3.286,0.286,0.286,5.667,0.333
7,28/10/2006,8,GimnàsticdeTarragona,RealMadrid,1-3,1,3,1,V,0,Mejuto González,3,1,0,0,"[""29'""]",['Abel Buades '],"[""43'"", ""49'"", ""84'""]","['Roberto Carlos ', 'Iván Helguera ', 'Robinho ']",4,14,18,4,1.0,10.0,0.111,0.667,1.667,1.667,2.333,0.667,2.429,3.429,0.143,0.0,4.5,0.0
7,28/10/2006,8,RacingdeSantander,Valencia,1-0,1,0,0,L,0,Rubinos Pérez,5,2,0,0,"[""56'""]",['Munitis '],[],[],6,16,16,2,6.0,10.0,0.111,0.444,0.333,1.333,1.667,1.333,4.571,3.0,0.429,0.143,8.0,0.5
7,28/10/2006,8,Barcelona,RecreativodeHuelva,3-0,3,0,1,L,0,González Vázquez,2,2,0,0,"[""28'"", ""56'"", ""59'""]","['Ronaldinho ', 'Ronaldinho ', 'Xavi ']",[],[],16,10,1,9,10.0,6.0,0.778,0.667,2.333,1.667,0.667,1.333,1.429,1.714,0.0,0.0,8.0,0.0
7,29/10/2006,8,Betis,Mallorca,0-1,0,1,0,V,0,Lizondo Cortés,2,5,1,0,[],[],"[""76'""]",['Janković '],4,9,19,12,1.0,7.0,0.444,0.444,1.333,0.667,0.667,1.0,2.0,1.714,0.286,0.143,6.0,0.5
7,05/11/2006,9,Zaragoza,Getafe,3-1,3,1,0,L,1,Turienzo Álvarez,2,3,0,1,"[""38'"", ""73'"", ""89'""]","['Diogo ', 'Diego Milito ', 'Ewerthon ']","[""67'""]",['Manu del '],16,16,5,6,10.0,10.0,0.833,0.5,2.25,1.0,0.75,1.0,3.375,2.5,0.25,0.0,6.0,0.0
7,05/11/2006,9,Villarreal,Betis,3-2,3,2,0,L,0,Megía Dávila,3,2,0,0,"[""20'"", ""56'"", ""57'""]","['Forlán ', 'Cygan ', 'Cani ']","[""3'"", ""47'""]","['Edú ', 'Rivera ']",12,4,10,19,11.0,1.0,0.417,0.0,1.0,1.0,1.0,2.25,2.875,2.0,0.0,0.375,4.333,0.667
7,05/11/2006,9,Sevilla,Osasuna,2-0,2,0,1,L,0,Velasco Carballo,3,8,0,0,"[""49'"", ""87'""]","['Kanouté ', 'Adriano ']",[],[],18,8,2,15,9.0,5.0,1.0,0.333,2.5,0.5,0.75,1.0,3.25,2.875,0.0,0.0,6.667,0.333
7,05/11/2006,9,RealMadrid,CeltadeVigo,1-2,1,2,0,V,0,Pérez Lasa,3,2,0,0,"[""42'""]",['Emerson '],"[""35'"", ""81'""]","['Nenê ', 'Jorge Larena ']",17,10,3,11,10.0,7.0,0.667,0.583,1.25,1.25,0.25,1.0,3.125,2.875,0.0,0.125,7.333,0.0
